Warehouse,Location,Type,Pick Priority,Pickable,Sellable,Transfer bin,Quantity
VP North,1-D-33-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-33-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-33-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-33-B-01,Pallite_48,0,,Yes,,14
VP North,1-D-33-B-02,Pallite_48,0,,Yes,,36
VP North,1-D-33-B-03,Pallite_48,0,,Yes,,24
VP North,1-D-33-B-04,Pallite_48,0,,Yes,,24
VP North,1-D-33-C-01,Pallite_48,0,,Yes,,41
VP North,1-D-33-C-02,Pallite_48,0,,Yes,,24
VP North,1-D-33-C-03,Pallite_48,0,,Yes,,13
VP North,1-D-33-C-04,Pallite_48,0,,Yes,,14
VP North,1-D-33-D-01,Pallite_48,0,,Yes,,24
VP North,1-D-33-D-02,Pallite_48,0,,Yes,,24
VP North,1-D-33-D-03,Pallite_48,0,,Yes,,24
VP North,1-D-33-D-04,Pallite_48,0,,Yes,,40
VP North,1-D-33-E-01,Pallite_48,0,,Yes,,13
VP North,1-D-33-E-02,Pallite_48,0,,Yes,,12
VP North,1-D-33-E-03,Pallite_48,0,,Yes,,44
VP North,1-D-33-E-04,Pallite_48,0,,Yes,,25
VP North,1-D-33-F-01,Pallite_48,0,,Yes,,15
VP North,1-D-33-F-02,Pallite_48,0,,Yes,,24
VP North,1-D-33-F-03,Pallite_48,0,,Yes,,0
VP North,1-D-33-F-04,Pallite_48,0,,Yes,,9
VP North,1-D-33-G-01,Pallite_48,0,,Yes,,24
VP North,1-D-33-G-02,Pallite_48,0,,Yes,,12
VP North,1-D-33-G-03,Pallite_48,0,,Yes,,31
VP North,1-D-33-G-04,Pallite_48,0,,Yes,,12
VP North,1-D-34-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-B-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-B-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-B-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-B-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-C-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-C-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-C-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-C-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-D-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-D-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-D-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-D-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-E-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-E-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-E-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-E-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-F-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-F-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-F-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-F-04,Pallite_48,0,,Yes,,0
VP North,1-D-34-G-01,Pallite_48,0,,Yes,,0
VP North,1-D-34-G-02,Pallite_48,0,,Yes,,0
VP North,1-D-34-G-03,Pallite_48,0,,Yes,,0
VP North,1-D-34-G-04,Pallite_48,0,,Yes,,0
VP North,1-D-35-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-35-A-02,Pallite_48,0,,Yes,,1
VP North,1-D-35-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-35-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-35-B-01,Pallite_48,0,,Yes,,12
VP North,1-D-35-B-02,Pallite_48,0,,Yes,,32
VP North,1-D-35-B-03,Pallite_48,0,,Yes,,12
VP North,1-D-35-B-04,Pallite_48,0,,Yes,,8
VP North,1-D-35-C-01,Pallite_48,0,,Yes,,10
VP North,1-D-35-C-02,Pallite_48,0,,Yes,,3
VP North,1-D-35-C-03,Pallite_48,0,,Yes,,24
VP North,1-D-35-C-04,Pallite_48,0,,Yes,,18
VP North,1-D-35-D-01,Pallite_48,0,,Yes,,4
VP North,1-D-35-D-02,Pallite_48,0,,Yes,,5
VP North,1-D-35-D-03,Pallite_48,0,,Yes,,13
VP North,1-D-35-D-04,Pallite_48,0,,Yes,,7
VP North,1-D-35-E-01,Pallite_48,0,,Yes,,3
VP North,1-D-35-E-02,Pallite_48,0,,Yes,,7
VP North,1-D-35-E-03,Pallite_48,0,,Yes,,24
VP North,1-D-35-E-04,Pallite_48,0,,Yes,,7
VP North,1-D-35-F-01,Pallite_48,0,,Yes,,1
VP North,1-D-35-F-02,Pallite_48,0,,Yes,,6
VP North,1-D-35-F-03,Pallite_48,0,,Yes,,6
VP North,1-D-35-F-04,Pallite_48,0,,Yes,,0
VP North,1-D-35-G-01,Pallite_48,0,,Yes,,6
VP North,1-D-35-G-02,Pallite_48,0,,Yes,,6
VP North,1-D-35-G-03,Pallite_48,0,,Yes,,6
VP North,1-D-35-G-04,Pallite_48,0,,Yes,,6
VP North,1-D-36-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-B-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-B-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-B-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-B-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-C-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-C-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-C-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-C-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-D-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-D-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-D-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-D-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-E-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-E-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-E-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-E-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-F-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-F-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-F-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-F-04,Pallite_48,0,,Yes,,0
VP North,1-D-36-G-01,Pallite_48,0,,Yes,,0
VP North,1-D-36-G-02,Pallite_48,0,,Yes,,0
VP North,1-D-36-G-03,Pallite_48,0,,Yes,,0
VP North,1-D-36-G-04,Pallite_48,0,,Yes,,0
VP North,1-D-37-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-37-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-37-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-37-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-37-B-01,Pallite_48,0,,Yes,,2
VP North,1-D-37-B-02,Pallite_48,0,,Yes,,12
VP North,1-D-37-B-03,Pallite_48,0,,Yes,,3
VP North,1-D-37-B-04,Pallite_48,0,,Yes,,3
VP North,1-D-37-C-01,Pallite_48,0,,Yes,,25
VP North,1-D-37-C-02,Pallite_48,0,,Yes,,4
VP North,1-D-37-C-03,Pallite_48,0,,Yes,,3
VP North,1-D-37-C-04,Pallite_48,0,,Yes,,3
VP North,1-D-37-D-01,Pallite_48,0,,Yes,,21
VP North,1-D-37-D-02,Pallite_48,0,,Yes,,4
VP North,1-D-37-D-03,Pallite_48,0,,Yes,,6
VP North,1-D-37-D-04,Pallite_48,0,,Yes,,4
VP North,1-D-37-E-01,Pallite_48,0,,Yes,,38
VP North,1-D-37-E-02,Pallite_48,0,,Yes,,12
VP North,1-D-37-E-03,Pallite_48,0,,Yes,,40
VP North,1-D-37-E-04,Pallite_48,0,,Yes,,3
VP North,1-D-37-F-01,Pallite_48,0,,Yes,,20
VP North,1-D-37-F-02,Pallite_48,0,,Yes,,9
VP North,1-D-37-F-03,Pallite_48,0,,Yes,,11
VP North,1-D-37-F-04,Pallite_48,0,,Yes,,3
VP North,1-D-37-G-01,Pallite_48,0,,Yes,,8
VP North,1-D-37-G-02,Pallite_48,0,,Yes,,12
VP North,1-D-37-G-03,Pallite_48,0,,Yes,,12
VP North,1-D-37-G-04,Pallite_48,0,,Yes,,12
VP North,1-D-38-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-B-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-B-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-B-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-B-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-C-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-C-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-C-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-C-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-D-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-D-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-D-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-D-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-E-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-E-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-E-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-E-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-F-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-F-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-F-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-F-04,Pallite_48,0,,Yes,,0
VP North,1-D-38-G-01,Pallite_48,0,,Yes,,0
VP North,1-D-38-G-02,Pallite_48,0,,Yes,,0
VP North,1-D-38-G-03,Pallite_48,0,,Yes,,0
VP North,1-D-38-G-04,Pallite_48,0,,Yes,,0
VP North,1-D-39-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-39-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-39-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-39-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-39-B-01,Pallite_48,0,,Yes,,24
VP North,1-D-39-B-02,Pallite_48,0,,Yes,,41
VP North,1-D-39-B-03,Pallite_48,0,,Yes,,20
VP North,1-D-39-B-04,Pallite_48,0,,Yes,,13
VP North,1-D-39-C-01,Pallite_48,0,,Yes,,12
VP North,1-D-39-C-02,Pallite_48,0,,Yes,,24
VP North,1-D-39-C-03,Pallite_48,0,,Yes,,36
VP North,1-D-39-C-04,Pallite_48,0,,Yes,,15
VP North,1-D-39-D-01,Pallite_48,0,,Yes,,11
VP North,1-D-39-D-02,Pallite_48,0,,Yes,,24
VP North,1-D-39-D-03,Pallite_48,0,,Yes,,24
VP North,1-D-39-D-04,Pallite_48,0,,Yes,,7
VP North,1-D-39-E-01,Pallite_48,0,,Yes,,12
VP North,1-D-39-E-02,Pallite_48,0,,Yes,,8
VP North,1-D-39-E-03,Pallite_48,0,,Yes,,21
VP North,1-D-39-E-04,Pallite_48,0,,Yes,,24
VP North,1-D-39-F-01,Pallite_48,0,,Yes,,6
VP North,1-D-39-F-02,Pallite_48,0,,Yes,,24
VP North,1-D-39-F-03,Pallite_48,0,,Yes,,24
VP North,1-D-39-F-04,Pallite_48,0,,Yes,,24
VP North,1-D-39-G-01,Pallite_48,0,,Yes,,10
VP North,1-D-39-G-02,Pallite_48,0,,Yes,,1
VP North,1-D-39-G-03,Pallite_48,0,,Yes,,12
VP North,1-D-39-G-04,Pallite_48,0,,Yes,,20
VP North,1-D-40-A-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-A-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-A-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-A-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-B-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-B-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-B-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-B-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-C-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-C-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-C-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-C-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-D-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-D-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-D-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-D-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-E-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-E-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-E-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-E-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-F-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-F-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-F-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-F-04,Pallite_48,0,,Yes,,0
VP North,1-D-40-G-01,Pallite_48,0,,Yes,,0
VP North,1-D-40-G-02,Pallite_48,0,,Yes,,0
VP North,1-D-40-G-03,Pallite_48,0,,Yes,,0
VP North,1-D-40-G-04,Pallite_48,0,,Yes,,0
VP North,1-PAL-00,Pallet,1,,Yes,,46
VP North,1-PAL-01,Pallet,1,,Yes,,50
VP North,1-PAL-02,Pallet,1,,Yes,,240
VP North,1-PAL-03,Pallet,1,,Yes,,178
VP North,1-PAL-04,Pallet,1,,Yes,,53
VP North,1-PAL-05,Pallet,1,,Yes,,73
VP North,1-PAL-06,Pallet,1,,Yes,,196
VP North,1-PAL-07,Pallet,1,,Yes,,51
VP North,1-PAL-08,Pallet,1,,Yes,,305
Primary,1-PAL-09,None,1,,No,,0
VP North,1-PAL-09,Pallet,1,,Yes,,271
VP North,1-PAL-10,Pallet,1,,Yes,,171
VP North,1-PAL-11,Pallet,1,,Yes,,164
VP North,1-PAL-12,Pallet,1,,Yes,,96
VP North,1-PAL-13,Pallet,1,,Yes,,70
VP North,1-PAL-14,Pallet,1,,Yes,,130
VP North,1-PAL-15,Pallet,1,,Yes,,60
VP North,1-PAL-16,Pallet,1,,Yes,,54
VP North,1-PAL-17,Pallet,1,,Yes,,59
VP North,1-PAL-18,Pallet,1,,Yes,,74
VP North,1-PAL-19,Pallet,1,,Yes,,489
VP North,1-PAL-20,Pallet,1,,Yes,,121
VP North,1-PAL-21,Pallet,1,,Yes,,78
VP North,1-PAL-22,Pallet,1,,Yes,,114
VP North,1-PAL-23,Pallet,1,,Yes,,264
VP North,1-PAL-24,Pallet,1,,Yes,,203
VP North,1-PAL-25,Pallet,1,,Yes,,165
VP North,1-PAL-26,Pallet,1,,Yes,,72
VP North,1-PAL-27,Pallet,1,,Yes,,75
VP North,1-PAL-28,Pallet,1,,Yes,,0
VP North,1-PAL-29,Pallet,1,,Yes,,91
VP North,1-PAL-30,Pallet,1,,Yes,,52
VP North,1-PAL-31,Pallet,1,,Yes,,173
VP North,1-PAL-32,Pallet,1,,Yes,,273
VP North,1-PAL-33,Pallet,1,,Yes,,90
VP North,1-PAL-34,Pallet,1,,Yes,,186
VP North,1-PAL-35,Pallet,1,,Yes,,174
VP North,1-PAL-36,Pallet,1,,Yes,,172
VP North,1-PAL-37,Pallet,1,,Yes,,106
VP North,1-PAL-38,Pallet,1,,Yes,,13
VP North,1-PAL-39,Pallet,1,,Yes,,0
VP North,2-PAL-01,Pallet Large,1,,Yes,,210
VP North,2-PAL-02,Pallet Large,1,,Yes,,210
VP North,2-PAL-03,Pallet Large,1,,Yes,,200
VP North,2-PAL-04,Pallet Large,1,,Yes,,210
VP North,2-PAL-05,Pallet Large,1,,Yes,,286
VP North,2-PAL-06,Pallet Large,1,,Yes,,180
VP North,2-PAL-07,Pallet Large,1,,Yes,,3194
VP North,2-PAL-1,Pallet,1,,Yes,,104
VP North,2-PAL-10,Pallet,1,,Yes,,325
VP North,2-PAL-100,Pallet,1,,Yes,,0
VP North,2-PAL-11,Pallet,1,,Yes,,90
VP North,2-PAL-12,Pallet,1,,Yes,,83
VP North,2-PAL-13,Pallet,1,,Yes,,143
VP North,2-PAL-14,Pallet,1,,Yes,,150
VP North,2-PAL-15,Pallet,1,,Yes,,95
VP North,2-PAL-16,Pallet,1,,Yes,,185
VP North,2-PAL-17,Pallet,1,,Yes,,0
VP North,2-PAL-18,Pallet,1,,Yes,,32
VP North,2-PAL-19,Pallet,1,,Yes,,86
VP North,2-PAL-2,Pallet,1,,Yes,,114
VP North,2-PAL-20,Pallet,1,,Yes,,147
VP North,2-PAL-21,Pallet,1,,Yes,,263
VP North,2-PAL-22,Pallet,1,,Yes,,0
VP North,2-PAL-23,Pallet,1,,Yes,,0
VP North,2-PAL-24,Pallet,1,,Yes,,168
VP North,2-PAL-25,Pallet,1,,Yes,,46
VP North,2-PAL-26,Pallet,1,,Yes,,93
VP North,2-PAL-27,Pallet,1,,Yes,,18
VP North,2-PAL-28,Pallet,1,,Yes,,401
VP North,2-PAL-29,Pallet,1,,Yes,,200
VP North,2-PAL-3,Pallet,1,,Yes,,58
VP North,2-PAL-30,Pallet,1,,Yes,,144
VP North,2-PAL-31,Pallet,1,,Yes,,132
VP North,2-PAL-32,Pallet,1,,Yes,,117
VP North,2-PAL-33,Pallet,1,,Yes,,113
VP North,2-PAL-34,Pallet,1,,Yes,,433
VP North,2-PAL-35,Pallet,1,,Yes,,70
VP North,2-PAL-36,Pallet,1,,Yes,,51
VP North,2-PAL-37,Pallet,1,,Yes,,39
VP North,2-PAL-38,Pallet,1,,Yes,,197
VP North,2-PAL-39,Pallet,1,,Yes,,29
VP North,2-PAL-4,Pallet,1,,Yes,,88
VP North,2-PAL-40,Pallet,1,,Yes,,98
VP North,2-PAL-41,Pallet,1,,Yes,,296
VP North,2-PAL-42,Pallet,1,,Yes,,350
VP North,2-PAL-43,Pallet,1,,Yes,,188
VP North,2-PAL-44,Pallet,1,,Yes,,166
VP North,2-PAL-45,Pallet,1,,Yes,,128
VP North,2-PAL-46,Pallet,1,,Yes,,336
VP North,2-PAL-47,Pallet,1,,Yes,,100
VP North,2-PAL-48,Pallet,1,,Yes,,0
VP North,2-PAL-49,Pallet,1,,Yes,,0
VP North,2-PAL-5,Pallet,1,,Yes,,188
VP North,2-PAL-50,Pallet,1,,Yes,,262
VP North,2-PAL-51,Pallet,1,,Yes,,23
VP North,2-PAL-52,Pallet,1,,Yes,,177
VP North,2-PAL-53,Pallet,1,,Yes,,187
VP North,2-PAL-54,Pallet,1,,Yes,,480
VP North,2-PAL-55,Pallet,1,,Yes,,67
VP North,2-PAL-56,Pallet,1,,Yes,,44
VP North,2-PAL-57,Pallet,1,,Yes,,191
VP North,2-PAL-58,Pallet,1,,Yes,,350
VP North,2-PAL-59,Pallet,1,,Yes,,50
VP North,2-PAL-6,Pallet,1,,Yes,,270
VP North,2-PAL-60,Pallet,1,,Yes,,240
VP North,2-PAL-61,Pallet,1,,Yes,,714
VP North,2-PAL-62,Pallet,1,,Yes,,119
VP North,2-PAL-63,Pallet,1,,Yes,,156
VP North,2-PAL-64,Pallet,1,,Yes,,267
VP North,2-PAL-65,Pallet,1,,Yes,,109
VP North,2-PAL-66,Pallet,1,,Yes,,0
VP North,2-PAL-67,Pallet,1,,Yes,,0
VP North,2-PAL-68,Pallet,1,,Yes,,0
VP North,2-PAL-69,Pallet,1,,Yes,,0
VP North,2-PAL-7,Pallet,1,,Yes,,135
VP North,2-PAL-70,Pallet,1,,Yes,,0
VP North,2-PAL-71,Pallet,1,,Yes,,0
VP North,2-PAL-72,Pallet,1,,Yes,,0
VP North,2-PAL-73,Pallet,1,,Yes,,0
VP North,2-PAL-74,Pallet,1,,Yes,,0
VP North,2-PAL-75,Pallet,1,,Yes,,0
VP North,2-PAL-76,Pallet,1,,Yes,,0
VP North,2-PAL-77,Pallet,1,,Yes,,0
VP North,2-PAL-78,Pallet,1,,Yes,,0
VP North,2-PAL-79,Pallet,1,,Yes,,0
VP North,2-PAL-8,Pallet,1,,Yes,,657
VP North,2-PAL-80,Pallet,1,,Yes,,0
VP North,2-PAL-81,Pallet,1,,Yes,,0
VP North,2-PAL-82,Pallet,1,,Yes,,0
VP North,2-PAL-83,Pallet,1,,Yes,,0
VP North,2-PAL-84,Pallet,1,,Yes,,0
VP North,2-PAL-85,Pallet,1,,Yes,,0
VP North,2-PAL-86,Pallet,1,,Yes,,0
VP North,2-PAL-87,Pallet,1,,Yes,,0
VP North,2-PAL-88,Pallet,1,,Yes,,0
VP North,2-PAL-89,Pallet,1,,Yes,,0
VP North,2-PAL-9,Pallet,1,,Yes,,32
VP North,2-PAL-90,Pallet,1,,Yes,,0
VP North,2-PAL-91,Pallet,1,,Yes,,0
VP North,2-PAL-92,Pallet,1,,Yes,,0
VP North,2-PAL-93,Pallet,1,,Yes,,0
VP North,2-PAL-94,Pallet,1,,Yes,,0
VP North,2-PAL-95,Pallet,1,,Yes,,0
VP North,2-PAL-96,Pallet,1,,Yes,,0
VP North,2-PAL-97,Pallet,1,,Yes,,0
VP North,2-PAL-98,Pallet,1,,Yes,,0
VP North,2-PAL-99,Pallet,1,,Yes,,0
VP North,4-A-01-A-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-A-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-A-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-A-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-B-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-B-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-B-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-B-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-C-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-C-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-C-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-C-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-D-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-D-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-D-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-D-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-E-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-E-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-E-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-E-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-F-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-F-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-F-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-F-04,Pallet Tall,1,,Yes,,0
VP North,4-A-01-G-01,Pallet Tall,1,,Yes,,0
VP North,4-A-01-G-02,Pallet Tall,1,,Yes,,0
VP North,4-A-01-G-03,Pallet Tall,1,,Yes,,0
VP North,4-A-01-G-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-A-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-A-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-A-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-A-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-B-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-B-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-B-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-B-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-C-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-C-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-C-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-C-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-D-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-D-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-D-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-D-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-E-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-E-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-E-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-E-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-F-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-F-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-F-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-F-04,Pallet Tall,1,,Yes,,0
VP North,4-A-02-G-01,Pallet Tall,1,,Yes,,0
VP North,4-A-02-G-02,Pallet Tall,1,,Yes,,0
VP North,4-A-02-G-03,Pallet Tall,1,,Yes,,0
VP North,4-A-02-G-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-A-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-A-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-A-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-A-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-B-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-B-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-B-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-B-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-C-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-C-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-C-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-C-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-D-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-D-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-D-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-D-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-E-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-E-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-E-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-E-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-F-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-F-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-F-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-F-04,Pallet Tall,1,,Yes,,0
VP North,4-A-03-G-01,Pallet Tall,1,,Yes,,0
VP North,4-A-03-G-02,Pallet Tall,1,,Yes,,0
VP North,4-A-03-G-03,Pallet Tall,1,,Yes,,0
VP North,4-A-03-G-04,Pallet Tall,1,,Yes,,0
VP North,4-A-04-B-01,Pallet Tall,1,,Yes,,0
VP North,4-A-04-B-02,Pallet Tall,1,,Yes,,0
VP North,4-A-04-B-03,Pallet Tall,1,,Yes,,0
VP North,4-A-04-B-04,Pallet Tall,1,,Yes,,0
VP North,4-A-04-C-01,Pallet Tall,1,,Yes,,0
VP North,4-A-04-C-02,Pallet Tall,1,,Yes,,0
VP North,4-A-04-C-03,Pallet Tall,1,,Yes,,0
VP North,4-A-04-C-04,Pallet Tall,1,,Yes,,0
VP North,4-A-04-D-01,Pallet Tall,1,,Yes,,0
VP North,4-A-04-D-02,Pallet Tall,1,,Yes,,0
VP North,4-A-04-D-03,Pallet Tall,1,,Yes,,0
